mlbamID,Name,BDB,statsID,cbsID,espnFantasyID,espnID,retroID,Pos_Class,bisID,altName
136731,Corey Koskie,koskico01,6110,18718,405,3949,koskc001,1B,738,
136734,Octavio Dotel,doteloc01,6111,18740,406,3950,doteo001,P,555,
136730,Calvin Pickering,pickeca01,6112,,,,pickc001,,208,
150458,Mark Little,littlma01,6116,18747,,,littm001,,438,
136770,J.D. Drew,drewjd01,6117,18741,409,3956,drewj001,OF,1152,
136766,Brian Daubach,daubabr01,6118,,,,daubb001,,186,
150001,Brian Cooper,coopebr01,6125,23465,,,coopb001,,1295,
150020,Jerry Hairston Jr.,hairsje02,6127,18778,412,3966,hairj002,IF,144,Jerry Hairston
136866,Carlos Febles,febleca01,6131,18819,,,feblc001,,598,
136860,Carlos Beltran,beltrca01,6132,18817,413,3971,beltc001,OF,589,
136780,Mike Lowell,lowelmi01,6133,18749,414,3972,lowem001,IF,527,
136880,Roy Halladay,hallaro01,6134,18820,415,3973,hallr001,P,1303,
136901,Kevin Witt,wittke01,6136,,,,wittk001,,362,
136920,Brian Sikorski,sikorbr01,6137,18857,,,sikob001,,7603,
137006,Doug Mientkiewicz,mientdo01,6138,18877,417,3977,miend001,1B,741,
137001,Robert Fick,fickro01,6139,18898,418,3978,fickr001,,466,
137002,Gabe Kapler,kaplega01,6140,18900,419,3979,kaplg001,OF,1256,
137005,Kerry Robinson,robinke02,6143,18903,1514,,robik002,,1179,
150433,Ben Davis,davisbe01,6144,18917,,,davib003,P,1074,
429783,Rafael Betancourt,betanra01,6146,223412,420,3985,betar001,P,177,
150282,Jonathan Johnson,johnsjo08,6148,20278,421,3987,johnj008,,59,
137140,Russell Branyan,branyru01,6149,20277,422,3988,branr001,1B,370,
150093,Alfonso Soriano,soriaal01,6154,127572,424,3993,soria001,OF,847,
150196,Masao Kida,kidama01,6155,21594,,,kidam001,,1800,
150459,Jose Leon,leonjo01,6159,223686,,,leonj002,1B,149,
150312,Kevin Beirne,,6160,,,,,P,638,
150252,Chad Hermansen,hermach01,6162,21577,,,hermc001,,991,
150249,Kris Benson,bensokr01,6167,22409,427,4006,bensk001,P,982,
150019,Jesse Garcia,garcije01,6169,21560,429,,garcj001,1B,1418,
150011,Scott Schoeneweis,schoesc01,6171,21700,430,4010,schos001,P,33,
150182,Scott Williamson,willisc01,6174,44805,431,4013,wills002,P,361,
150334,Chris Singleton,singlch01,6176,,,,singc001,,170,
150325,Jeff Liefer,liefeje01,6178,21611,,,liefj001,1B,245,
150221,Mike Lincoln,lincomi01,6184,21613,1905,4023,lincm001,P,1457,
150217,Cristian Guzman,guzmacr01,6186,21568,435,4025,guzmc001,IF,728,
150222,Joe Mays,maysjo01,6187,,436,4026,maysj001,,740,
150261,Scott Sauerbeck,sauersc01,6189,29210,438,4028,saues001,P,1007,
133729,Pete Munro,munrope01,6191,21652,,,munrp001,,1546,
150270,Edwards Guzman,guzmaed01,6193,25120,,,guzme001,1B,1115,
206463,Joe Winkelsas,winkejo01,6198,127130,,,winkj001,P,7988,
150239,Terrence Long,longte01,6199,,,,longt002,,927,
213711,Jeff Weaver,weaveje01,6200,127710,440,4039,weavj002,P,503,
150274,Joe Nathan,nathajo01,6205,21655,441,4044,nathj001,P,1122,
150483,Anthony Sanders,sandean01,6206,21697,,,sanda001,,,
150291,Mike Venafro,venafmi01,6209,21721,1516,4048,venam002,,943,
150035,Kyle Farnsworth,farnsky01,6210,21546,442,4049,farnk001,P,278,
150407,Guillermo Mota,motagu01,6214,21650,443,4053,motag001,P,1467,
150142,Ryan Rupe,rupery01,6216,127709,,,ruper001,,1223,
150303,Pascual Matos,matospa01,6220,21627,,,matop001,,,
150404,Ted Lilly,lillyte01,6223,21612,445,4062,lillt001,P,833,
211041,Ryan Franklin,frankry01,6225,24554,446,4064,franr001,P,1076,
150281,Ryan Glynn,glynnry01,6227,,,,glynr001,,686,
150037,Ray King,kingra01,6229,21596,448,4068,kingr001,P,693,
150205,Orber Moreno,morenor01,6234,21646,,,moreo002,P,617,
218294,Byung-Hyun Kim,kimby01,6237,134810,449,4076,kim-b001,,61,
206551,Melvin Mora,morame01,6239,27501,450,4078,moram002,IF,157,
150439,Gary Matthews Jr.,matthga02,6241,21628,452,4080,mattg002,OF,153,Gary Matthews
209315,David Newhan,newhada01,6242,27731,453,4081,newhd001,IF,2009,
218595,Chris Woodward,woodwch01,6244,44930,454,4083,woodc001,IF,1329,
218596,Tim Hudson,hudsoti01,6245,132684,455,4084,hudst001,P,921,
150218,Jacque Jones,jonesja05,6246,21592,456,4085,jonej003,1B,735,
150116,Randy Wolf,wolfra02,6248,127132,457,4087,wolfr001,P,976,
150288,Ruben Mateo,,6249,,,,,OF,340,
218694,Mike Colangelo,colanmi01,6250,128916,,,colam001,,907,
150178,Jason LaRue,larueja01,6252,21603,458,4091,laruj001,C,337,
150273,Calvin Murray,murraca01,6254,21653,,,murrc001,,1262,
150420,Chad Harville,harvich01,6255,123377,459,4094,harvc001,,915,
218894,Vicente Padilla,padilvi01,6257,136232,460,4096,padiv001,P,964,
150122,Damaso Marte,marteda01,6261,21622,462,4100,martd004,P,247,
219194,Gil Meche,mechegi01,6266,27190,463,4105,mechg001,P,1089,
150063,Wade Miller,millewa04,6270,21640,465,4109,millw001,P,568,
150251,Yamid Haad,haadya01,6271,21570,466,4110,haady001,C,2006,
150209,Dan Reichert,,6272,,,,,P,624,
150208,Ken Ray,rayke01,6273,21682,467,4112,ray-k001,P,1986,
207267,Brad Penny,pennybr01,6276,28145,468,4115,pennb002,P,535,
150097,Ed Yarnall,yarnaed01,6278,127185,,,yarne001,,,
204020,Lance Berkman,berkmla01,6279,22419,469,4118,berkl001,1B,548,
150185,Dave Borkowski,borkoda01,6280,21498,470,4119,borkd001,P,2002,
219594,Tomo Ohka,ohkato01,6283,141687,471,4122,ohkat001,P,788,Tomokazu Ohka
150230,Mark Redman,redmama01,6285,21683,472,4124,redmm002,P,491,
150295,Micah Bowie,bowiemi01,6287,21499,473,4126,bowim001,P,1561,
150329,Aaron Myette,myettaa01,6288,127103,,,myeta001,,1263,
276521,Humberto Cota,cotahu01,6289,175026,474,4128,cotah001,1B,1595,
150430,Luis Vizcaino,vizcalu01,6291,21725,475,4130,vizcl001,P,714,
150356,Hector Almonte,almonhe01,6292,21481,,,almoh001,,1729,
220194,Erubiel Durazo,durazer01,6293,129269,476,4132,durae001,1B,1413,
124805,B.J. Ryan,ryanbj01,6294,145625,477,4133,ryanb001,P,168,
150355,Armando Almanza,almanar01,6295,21480,,,almaa001,,507,
150382,Matt Herges,hergema01,6296,25417,479,4135,hergm001,P,780,
220594,Jared Fernandez,fernaja01,6297,,,,fernj002,,324,
150188,Francisco Cordero,cordefr01,6300,146206,481,4139,cordf002,P,1243,
150337,Kip Wells,wellski01,6301,146207,482,4140,wellk001,P,1012,
227495,Trent Durrington,durritr01,6303,129292,483,,durrt001,,1805,
150398,Geoff Blum,blumge01,6307,22547,485,4146,blumg001,IF,550,
150010,Lou Pote,potelo01,6308,28369,,,potel001,,30,
228594,David Riske,riskeda01,6309,147404,486,4148,riskd001,P,402,
232694,Casey Blake,blakeca01,6310,21493,487,4149,blakc001,IF,719,
232994,Scott Strickland,stricsc01,6311,147877,488,4150,stris001,P,897,
150435,Wiki Gonzalez,gonzawi01,6312,24937,489,,gonzw001,C,1033,
150359,A.J. Burnett,burneaj01,6314,21508,491,4153,burna001,P,512,
150009,Ramon Ortiz,ortizra01,6317,21661,492,4156,ortir002,P,27,
150456,Adam Kennedy,kennead01,6318,26039,493,4157,kenna001,IF,19,
150449,Rick Ankiel,ankieri01,6320,22045,1770,4159,ankir001,OF,1142,
233694,David Cortes,corteda01,6321,23512,,,cortd001,P,1798,
234194,Buddy Carlyle,carlybu01,6324,150180,495,4163,carlb001,P,2010,
150484,Vernon Wells,wellsve01,6327,44628,497,4166,wellv001,OF,1326,
235097,Luther Hackman,hackmlu01,6328,25134,,,hackl001,P,1155,
150040,Jose Molina,molinjo01,6330,27429,498,4169,molij001,C,25,
235095,Dan Wheeler,wheelda01,6331,151342,499,4170,wheed001,P,120,
150342,Jim Brower,broweji01,6337,22755,501,4176,browj003,P,313,
150243,Jorge Toca,tocajo01,6338,127123,,,tocaj001,,,
235194,Gookie Dawkins,dawkitr01,6339,23747,,,dawkt001,IF,316,
150128,Denny Stark,starkde01,6340,21710,2096,4179,stard001,P,452,
150378,Eric Gagne,gagneer01,6342,21554,502,4181,gagne001,P,650,
236155,Robinson Cancel,cancero01,6343,23017,1962,4182,cancr001,C,2011,
236427,Frank Menechino,menecfr01,6344,27250,503,4183,menef001,,931,
150395,Peter Bergeron,bergepe01,6348,22417,,,bergp001,,763,
235494,Matt Riley,rileyma01,6349,151584,504,4188,rilem001,P,164,
150331,Josh Paul,pauljo01,6354,21666,505,4193,paulj001,C,251,
237800,Jeff Davanon,davanje02,6355,23706,506,4194,davaj001,OF,1440,
150373,Michael Tejera,tejermi01,6357,21716,507,4196,tejem001,P,542,
150090,D'Angelo Jimenez,jimenda01,6360,21591,509,,jimed001,IF,1038,
240494,Mark Quinn,quinnma01,6361,21677,,,quinm001,,621,
240694,J.C. Romero,romerjc01,6363,132811,510,4202,romej001,P,754,
238796,Lance Carter,cartela02,6364,23106,511,4203,cartl002,,1592,
150148,Rod Barajas,barajro01,6368,22234,512,4207,barar001,C,45,
150474,Gary Glover,glovega01,6369,21564,513,4208,glovg001,P,234,
150469,John Bale,balejo01,6370,21486,514,4209,balej001,P,864,
239795,Chad Durbin,durbich01,6371,154181,515,4210,durbc001,P,1442,
237346,Brian Falkenborg,falkebr01,6373,154491,516,4212,falkb001,P,1859,
150100,Pat Burrell,burrepa01,6375,21509,517,4214,burrp001,1B,949,
150160,Junior Spivey,spiveju01,6384,21709,518,4223,spivj001,,74,
276361,Adam Everett,everead01,6389,127950,519,4228,evera001,IF,1430,
150286,Mike Lamb,lambmi01,6390,127174,520,4229,lambm001,IF,1258,
150220,Matt LeCroy,lecroma01,6391,26401,521,,lecrm001,,1456,
150426,Mark Mulder,muldema01,6393,123380,522,4232,muldm001,P,932,
217096,Barry Zito,zitoba01,6394,174962,523,4233,zitob001,P,944,
276056,Danys Baez,baezda01,6395,174885,524,4234,baezd001,P,367,
279782,Jon Garland,garlajo01,6396,174783,525,4235,garlj001,P,232,
150054,Scott Randall,randasc01,6399,21680,,,rands002,,749,
279913,Corey Patterson,patteco01,6400,174731,526,4239,pattc001,OF,300,
276376,Nick Johnson,johnsni01,6401,127563,527,4240,johnn001,1B,828,
284568,Sean Burroughs,burrose01,6402,174820,528,4241,burrs001,,1021,
277417,Josh Beckett,beckejo02,6403,174887,529,4242,beckj002,P,510,
279577,Rafael Furcal,furcara01,6404,174989,530,4243,furcr001,IF,88,
150396,Milton Bradley,bradlmi01,6406,127049,532,4245,bradm001,OF,369,
276347,Eric Munson,munsoer01,6407,165586,533,,munse001,C,481,
150317,Joe Crede,credejo01,6411,23555,534,4250,credj001,IF,227,
400099,Jason Romano,romanja01,6414,132687,,,romaj002,,1278,
150479,Felipe Lopez,lopezfe01,6415,127707,536,4254,lopef001,IF,1311,
282879,Michael Restovich,restomi01,6416,169475,537,4255,restm001,OF,751,
276372,Luis Rivas,rivaslu01,6417,132667,538,4256,rival001,IF,753,
276913,Derrick Turnbow,turnbde01,6420,174755,540,4259,turnd001,P,1694,
282600,Chin-Feng Chen,chench01,6421,,,,chenc001,,644,
150029,Jayson Werth,werthja01,6423,44638,542,4262,wertj001,OF,1327,
150174,Rob Bell,bellro01,6424,21491,543,4263,bellr003,P,1492,
279615,Sun-Woo Kim,kimsu01,6427,,544,4266,kim-s001,,197,
280059,Hector Mercado,mercahe01,6432,174720,,,merch002,P,960,
279823,Kelly Wunsch,wunscke01,6440,174808,,,wunsk001,,259,
276371,Johan Santana,santajo01,6441,174948,546,4280,santj003,P,755,santajo02
276547,Dewayne Wise,wisede01,6442,174760,1519,4281,wised001,OF,1554,
150397,Matt Blank,blankma01,6443,127557,,,blanm001,,,
276533,Ben Weber,weberbe01,6444,44582,547,,webeb001,,41,
150269,Aaron Fultz,fultzaa01,6445,24614,548,4284,fulta001,1B,1113,
275933,Scott Downs,downssc01,6447,174677,549,4286,downs001,P,773,
150061,Julio Lugo,lugoju01,6451,21619,550,4290,lugoj001,IF,565,
276530,Scott Linebrink,linebsc01,6455,174706,552,4294,lines001,P,564,
282905,Andy Tracy,tracyan01,6457,174754,2031,4332,traca001,1B,2024,
150367,Pablo Ozuna,ozunapa01,6459,21664,553,4334,ozunp001,IF,1469,
150438,Rodrigo Lopez,lopezro01,6460,21618,554,4336,loper001,P,150,
276351,Jason Grilli,grillja01,6466,25049,555,4350,grilj001,P,521,
276344,Brandon Villafuerte,villabr01,6476,44389,,,villb001,P,1059,
282328,Tim Drew,drewti01,6477,174899,,,drewt001,,380,
150003,Seth Etherton,etherse01,6479,127861,,,ethes001,P,322,
150411,Brian Schneider,schnebr01,6480,29267,557,4388,schnb001,C,795,
282597,Adam Melhuse,melhuad01,6482,174930,558,4390,melha001,C,294,
276345,Javier Cardona,cardoja01,6483,23048,,,cardj001,,1023,
324432,Augie Ojeda,ojedaau01,6485,132723,1733,4395,ojeda001,IF,297,
324892,T.J. Tucker,tucketj01,6487,193320,560,,tuckt001,,800,
325392,Scott Podsednik,podsesc01,6489,223569,561,4405,podss001,OF,1095,
150080,Santiago Perez,perezsa01,6490,21672,,,peres001,,,
150153,Nelson Figueroa,figuene01,6491,21551,1906,4403,figun001,P,683,
150244,Jason Tyner,tynerja01,6492,127124,563,4410,tynej001,OF,1232,
150302,Jason Marquis,marquja01,6493,127096,562,4409,marqj001,P,105,
150482,Josh Phelps,phelpjo01,6494,127708,564,4411,phelj001,OF,1318,
282327,Kane Davis,daviska01,6495,7551,565,,davik001,P,872,
276520,Bronson Arroyo,arroybr01,6498,22106,566,4416,arrob001,P,978,
150414,Jake Westbrook,westbja01,6500,44649,567,4422,westj001,P,412,
150224,Chad Moeller,moellch01,6504,21642,568,4424,moelc001,C,66,
328092,Brian Tollberg,tollbbr01,6505,182117,,,tollb001,,1055,
150102,Dave Coggin,coggida01,6506,21519,,,coggd001,,951,
276374,Craig Dingman,dingmcr01,6512,23954,,,dingc001,,318,
329092,Randy Choate,choatra01,6513,196266,571,4440,choar001,P,813,
150152,Jason Conti,contija01,6514,21520,,,contj001,,1199,
276523,Tike Redman,redmaju01,6515,28579,572,4442,redmt001,OF,1003,
150461,Keith McDonald,mcdonke01,6517,27096,,,mcdok001,,,
276377,Wily Mo Pena,penawi01,6522,165587,573,4450,penaw001,1B,344,
150401,Tomas De La Rosa,delarto01,6524,127068,1520,4452,delat001,,7227,
279824,Mark Buehrle,buehrma01,6525,174775,574,4454,buehm001,P,225,
277412,Pasqual Coco,,6527,,,,,P,1294,
276537,Chris Richard,richach01,6528,175033,2097,4457,richc001,1B,163,
332292,John Parrish,parrijo01,6532,198725,575,4462,parrj003,P,160,
276356,Wayne Franklin,frankwa01,6534,174906,,,franw001,P,557,
330892,Kris Wilson,wilsokr01,6537,200454,,,wilsk001,,636,
150135,Travis Harper,harpetr01,6538,127706,577,4469,harpt002,,1211,
150416,Danny Ardoin,ardoida01,6541,21484,579,4475,ardod001,C,585,
333293,Adam Bernero,bernead01,6543,200624,578,4474,berna001,P,460,
333492,Aubrey Huff,huffau01,6545,200627,580,4479,huffa001,1B,1213,
277184,Matt Wise,wisema01,6546,174761,654,4660,wisem001,P,42,
334492,Joel Pineiro,pineijo01,6549,200754,581,4485,pinej001,P,1094,
334393,Juan Pierre,pierrju01,6550,132725,582,4486,pierj002,OF,443,
335092,Rocky Biddle,biddlro01,6552,201024,,,biddr001,,223,
150219,Matt Kinney,kinnema01,6554,21597,,,kinnm002,P,737,
279564,Shawn Wooten,wootesh01,6556,174762,585,4495,woots001,C,43,
337392,Britt Reames,reamebr01,6557,201362,,,reamb001,,794,
291565,Eric Byrnes,byrneer01,6558,201802,586,4498,byrne001,OF,905,
407296,Carlos Zambrano,zambrca01,6559,223692,587,4499,zambc001,P,305,
340393,Ross Gload,gloadro01,6560,202231,588,4500,gloar001,1B,1538,
150106,Tony Fiore,fioreto01,6562,24444,,,fiort001,,726,
150180,John Riedling,riedljo01,6565,,,,riedj001,,1515,
150206,Scott Mullen,mullesc01,6567,21651,,,mulls002,,618,
340392,Timo Perez,perezti01,6568,202232,590,4510,peret004,OF,891,
215197,Matt Ginter,gintema01,6570,174784,591,4513,gintm001,P,233,
285064,Ryan Vogelsong,vogelry01,6571,174758,592,4514,voger001,,1011,
220305,Kenny Kelly,kellyke01,6574,181150,594,4525,kellk001,,1084,
341392,Elvis Pena,penael01,6581,202565,,,penae001,,,
276054,Brady Clark,clarkbr02,6583,174669,595,4529,clarb003,OF,1398,
342792,Kevin Tolar,tolarke01,6589,202785,,,tolak001,,1009,
150201,Pedro Swann,swannpe01,6590,29912,,,swanp001,,1323,
342892,Randy Keisler,keislra01,6593,202844,597,4540,keisr001,P,830,
283210,Adam Hyzdu,hyzduad01,6596,,,,hyzda001,,1543,
150134,Toby Hall,hallto02,6599,127172,599,4550,hallt001,C,1210,
150375,Hiram Bocachica,bocachi01,6600,21497,,,bocah001,OF,1404,
282332,CC Sabathia,sabatcc01,6603,174974,601,4553,sabac001,P,404,C.C. Sabathia
348563,Morgan Ensberg,ensbemo01,6604,205022,603,4556,ensbm001,1B,556,
348562,Keith Ginter,ginteke01,6605,205023,602,4555,gintk001,IF,1500,
348561,John Barnes,barnejo01,6606,205021,,,barnj001,,,
345792,Chad Zerbe,zerbech01,6607,182289,,,zerbc001,,1140,
294558,Xavier Nady,nadyxa01,6610,205682,606,4564,nadyx001,OF,1658,
349193,Will Ohman,ohmanwi01,6612,205104,605,4563,ohmaw001,P,296,
400085,Ichiro Suzuki,suzukic01,6615,211807,609,4570,suzui001,OF,1101,
150466,Brent Abernathy,abernbr01,6617,127704,612,4573,aberb001,,1192,
282656,Ben Sheets,sheetbe01,6618,174800,610,4571,sheeb001,P,710,
405395,Albert Pujols,pujolal01,6619,223571,613,4574,pujoa001,1B,1177,
400010,Jon Rauch,rauchjo01,6620,220082,611,4572,raucj001,P,1475,
400292,Hee Seop Choi,choihe01,6622,181888,,,choih001,,270,
279578,Marcus Giles,gilesma01,6624,128892,625,4602,gilem001,1B,89,
346863,Abraham M. Nunez,,6625,,,,,OF,531,
400091,Jack Cust,custja01,6626,23649,630,4609,custj001,1B,1564,
276510,Alex Escobar,escobal01,6628,174680,631,4610,escoa002,1B,383,
282878,Bobby Kielty,kieltbo01,6630,174923,632,4611,kielb001,OF,736,
150415,Brad Wilkerson,wilkebr01,6631,240782,633,4612,wilkb002,OF,804,
407777,Ben Broussard,brousbe01,6633,181960,634,4614,broub001,1B,312,
425506,Jody Gerut,gerutjo01,6634,129311,635,4615,geruj001,OF,1696,
400158,Jay Gibbons,gibboja01,6635,223684,622,4597,gibbj002,1B,141,
217100,Willie Bloomquist,bloomwi01,6636,174661,626,4603,bloow001,OF,1066,
150212,Michael Cuddyer,cuddymi01,6637,23606,627,4604,cuddm001,OF,1534,
285131,Cesar Izturis,izturce01,6638,174699,629,4607,iztuc001,IF,656,
407489,Lyle Overbay,overbly01,6639,181597,623,4598,overl001,1B,1617,
150021,Darnell McDonald,mcdonda02,6641,225399,1753,4616,mcdod002,OF,1867,
346858,Eric Valent,valener01,6644,129301,,,valee002,,1629,
400134,Eric Hinske,hinsker01,6645,211691,628,4606,hinse001,OF,1305,
400061,Roy Oswalt,oswalro01,6646,212033,614,4575,oswar001,P,571,
215128,Kurt Ainsworth,ainswku01,6653,174652,,,ainsk001,,1431,
407803,Mike Bynum,bynummi01,6655,182140,,,bynum001,,1022,
400125,Jesus Colome,colomje01,6656,182205,615,4585,coloj001,P,1198,
277410,Chris Reitsma,reitsch01,6657,174939,616,4586,reitc001,,348,
276542,Joaquin Benoit,benoijo01,6659,174659,617,4588,benoj001,P,1437,
285075,Jason Standridge,standja01,6661,174953,,,stanj001,P,1229,
400089,Rafael Soriano,soriara01,6662,210750,624,4600,sorir001,P,1100,
346847,Joe Beimel,beimejo01,6664,212251,642,4632,beimj001,P,979,
213680,Mike MacDougal,macdomi01,6666,174709,643,4634,macdm001,P,612,
216106,Dan Wright,wrighda02,6668,174807,,,wrigd001,,258,
346855,Brandon Duckworth,duckwbr01,6673,212018,645,4641,duckb001,P,954,
400092,Bret Prinz,prinzbr01,6675,223617,646,4643,prinb001,P,1474,
346799,Juan Rincon,rincoju01,6676,223492,647,4644,rincj001,P,752,
285078,Josh Hamilton,hamiljo03,6679,174916,650,4652,hamij003,OF,1875,
276346,Brandon Inge,ingebr01,6681,128898,637,4623,ingeb001,IF,470,
400305,Scott Stewart,stewasc01,6683,223581,,,stews003,,797,
400143,Brad Voyles,voylebr01,6684,223583,,,voylb001,P,1490,
150472,Ryan Freel,freelry01,6685,182270,641,4629,freer001,OF,1207,
400148,Donaldo Mendez,mendedo01,6687,223616,,,mendd001,,1047,
275930,David Eckstein,eckstda01,6688,174780,638,4625,ecksd001,IF,10,
400075,Jermaine Clark,clarkje02,6689,182102,,,clarj003,,1664,
346867,Scott Seabol,seabosc01,6690,212259,,,seabs001,,846,
400280,Eddie Oropesa,oropeed01,6692,219588,,,orope001,,69,
346859,Jason Michaels,michaja01,6696,129298,651,4653,michj001,OF,1399,
276343,Victor Santos,santovi01,6697,29190,652,4655,santv001,P,446,
346874,Juan Uribe,uribeju01,6698,212040,653,4657,uribj002,IF,454,
400147,Brian Lawrence,lawrebr02,6700,223615,655,4661,lawrb001,P,1045,
406301,Chad Paronto,paronch01,6703,223351,656,4676,paroc001,P,399,
400112,Jason Karnuth,karnuja01,6705,212025,657,4682,karnj001,,1162,
400127,Travis Phelps,phelptr01,6707,212036,,,phelt001,,1221,
285079,R.A. Dickey,dickera01,6708,174972,658,4695,dickr001,P,1245,
406402,Jorge Julio,juliojo01,6709,223350,659,4698,julij001,P,148,
150305,Damian Moss,mossda01,6710,7907,2623,4700,mossd001,P,107,
346869,Josh Towers,towerjo01,6712,210751,660,4701,towej001,P,1489,
276336,Shawn Chacon,chacosh01,6713,174895,661,4702,chacs001,P,424,
276053,Brandon Larson,larsobr01,6716,26357,,,larsb001,,336,
406550,Jamie Burke,burkeja02,6717,223544,662,4712,burkj003,C,6,
283051,Johnny Estrada,estrajo01,6720,129293,663,4713,estrj001,C,955,
367944,Brian Reith,reithbr01,6723,210453,,,reitb001,P,347,
406670,Rob Mackowiak,mackoro01,6725,238319,665,4718,mackr001,OF,995,
276912,Scot Shields,shielsc01,6730,174746,666,4722,shies002,P,35,
346795,Endy Chavez,chaveen01,6733,181761,667,4727,chave002,OF,768,
406678,Cesar Crespo,crespce01,6734,182063,,,cresc001,,1024,
150118,Brian Fuentes,fuentbr01,6735,21553,668,4731,fuenb001,P,429,
406773,Joe Kennedy,kennejo04,6736,,,,kennj001,,1217,
150284,Brandon Knight,knighbr01,6737,21598,2008,4734,knigb001,P,831,
406874,Joe Nelson,nelsojo01,6740,239103,678,4769,nelsj002,P,108,
400023,Aaron Rowand,rowanaa01,6742,128160,671,4745,rowaa001,OF,254,
400082,Bart Miadich,miadiba01,6750,132658,,,miadb001,,23,
346798,Kyle Lohse,lohseky01,6751,223481,682,4789,lohsk001,P,739,
406913,Victor Zambrano,zambrvi01,6752,223586,683,4791,zambv001,P,1237,
406933,Larry Bigbie,bigbila01,6753,225319,,,bigbl001,,128,
400062,Tim Redding,redditi01,6754,212037,685,4794,reddt001,P,573,
406954,Brian Bowles,bowlebr01,6756,225320,,,bowlb001,,1290,
292294,Luis Figueroa,figuelu01,6757,240140,1522,4798,figul001,IF,776,
282562,Adam Pettyjohn,pettyad01,6758,174733,2085,4800,petta002,P,489,
346868,Sean Douglass,douglse01,6762,,,,dougs001,,133,
276055,Adam Dunn,dunnad01,6763,174678,687,4808,dunna001,OF,319,
346797,Grant Balfour,balfogr01,6765,223474,688,4811,balfg001,P,718,
400090,Alex Cintron,cintral01,6766,129267,689,4814,cinta001,IF,50,
